_id,weight,orig_id
6162aa1fe1b7f5c73e6fe61d,-0.9592295506666666,6162aa1fe1b7f5c73e6fe0c0
6162aa1fe1b7f5c73e6fe61b,-0.917485082,6162aa1fe1b7f5c73e6fe0c0
6162aa1fe1b7f5c73e6fe10a,-0.8925659493333333,6162aa1fe1b7f5c73e6fe0c0
6162aa1fe1b7f5c73e6fe153,-0.8785812175,6162aa1fe1b7f5c73e6fe0c0
6162aa1fe1b7f5c73e6fe55a,-0.849843104,6162aa1fe1b7f5c73e6fe0c0
6162aa1fe1b7f5c73e6fe389,-0.845965675,6162aa1fe1b7f5c73e6fe0c0
6162aa1fe1b7f5c73e6fe72a,-0.799815148,6162aa1fe1b7f5c73e6fe0c0
6162aa1fe1b7f5c73e6fe46a,-0.722800655,6162aa1fe1b7f5c73e6fe0c0
6162aa1fe1b7f5c73e6fe39b,-0.9195279000000001,6162aa1fe1b7f5c73e6fe38c
6162aa1fe1b7f5c73e6fe39c,-0.7047736,6162aa1fe1b7f5c73e6fe38c
6162aa1fe1b7f5c73e6fe391,-0.5800648921666667,6162aa1fe1b7f5c73e6fe38c
6162aa1fe1b7f5c73e6fe0aa,-0.465169473,6162aa1fe1b7f5c73e6fe38c
6162aa1fe1b7f5c73e6fe5d5,-0.4325121506666667,6162aa1fe1b7f5c73e6fe38c
6162aa1fe1b7f5c73e6fe04b,-0.429902858,6162aa1fe1b7f5c73e6fe38c
6234037a28a0c11b54da3399,-0.42216665600000003,6162aa1fe1b7f5c73e6fe38c
6162aa1fe1b7f5c73e6fe45f,-0.40372848299999997,6162aa1fe1b7f5c73e6fe38c
6234029a28a0c11b54da333c,-0.373819986,6162aa1fe1b7f5c73e6fe38c
6162aa1fe1b7f5c73e6fe7a7,-0.350926727,6162aa1fe1b7f5c73e6fe38c
6234104728a0c11b54da3867,-0.9999621112,62340f4728a0c11b54da3808
62340a1728a0c11b54da3628,-0.8316499626428571,62340f4728a0c11b54da3808
62340af428a0c11b54da3678,-0.813298488742857,62340f4728a0c11b54da3808
6234090728a0c11b54da35c1,-0.8032115171428571,62340f4728a0c11b54da3808
6234064228a0c11b54da34b2,-0.7847911621428572,62340f4728a0c11b54da3808
62340b5928a0c11b54da36a1,-0.6929567241428571,62340f4728a0c11b54da3808
62340b6928a0c11b54da36a8,-0.6766923671428571,62340f4728a0c11b54da3808
62340c8c28a0c11b54da370e,-0.6691055578857144,62340f4728a0c11b54da3808
623409d928a0c11b54da3614,-0.6623068381428571,62340f4728a0c11b54da3808
6234064628a0c11b54da34b4,-0.661168170952381,62340f4728a0c11b54da3808
6162aa1fe1b7f5c73e6fe61d,-0.9428978436666666,6162aa1fe1b7f5c73e6fe25e
6162aa1fe1b7f5c73e6fe61b,-0.7177304496666667,6162aa1fe1b7f5c73e6fe25e
6162aa1fe1b7f5c73e6fe874,-0.712667069,6162aa1fe1b7f5c73e6fe25e
6162aa1fe1b7f5c73e6fe147,-0.624988519,6162aa1fe1b7f5c73e6fe25e
6162aa1fe1b7f5c73e6fe146,-0.6247655775000001,6162aa1fe1b7f5c73e6fe25e
6162aa1fe1b7f5c73e6fe64e,-0.499563935,6162aa1fe1b7f5c73e6fe25e
6162aa1fe1b7f5c73e6fe32d,-0.47035123,6162aa1fe1b7f5c73e6fe25e
6162aa1fe1b7f5c73e6fe80a,-0.46776648666666665,6162aa1fe1b7f5c73e6fe25e
6162aa1fe1b7f5c73e6fe818,-0.467721307,6162aa1fe1b7f5c73e6fe25e
6162aa1fe1b7f5c73e6fe02a,-0.4584518166666667,6162aa1fe1b7f5c73e6fe25e
6162aa1fe1b7f5c73e6fe10b,-0.7520968,6162aa1fe1b7f5c73e6fe0dd
6162aa1fe1b7f5c73e6fe5a6,-0.5426631855555556,6162aa1fe1b7f5c73e6fe0dd
6162aa1fe1b7f5c73e6fe0a1,-0.2891871377777778,6162aa1fe1b7f5c73e6fe0dd
6162aa1fe1b7f5c73e6fe57f,-0.2884324816666666,6162aa1fe1b7f5c73e6fe0dd
6162aa1fe1b7f5c73e6fe679,-0.2803663094444444,6162aa1fe1b7f5c73e6fe0dd
6162aa1fe1b7f5c73e6fe473,-0.24734085644444442,6162aa1fe1b7f5c73e6fe0dd
6162aa1fe1b7f5c73e6fe502,-0.23740040444444444,6162aa1fe1b7f5c73e6fe0dd
6162aa1fe1b7f5c73e6fe5c2,-0.23590814033333332,6162aa1fe1b7f5c73e6fe0dd
6162aa1fe1b7f5c73e6fe3e2,-0.21809494222222223,6162aa1fe1b7f5c73e6fe0dd
6162aa1fe1b7f5c73e6fe8f0,-0.21221117222222222,6162aa1fe1b7f5c73e6fe0dd
6162aa1fe1b7f5c73e6fe153,-0.738410457,6162aa1fe1b7f5c73e6fe9bb
6162aa1fe1b7f5c73e6fe6bc,-0.6428606866666666,6162aa1fe1b7f5c73e6fe9bb
6162aa1fe1b7f5c73e6fe3f8,-0.6277084166666667,6162aa1fe1b7f5c73e6fe9bb
6162aa1fe1b7f5c73e6fe3f6,-0.6176918166666666,6162aa1fe1b7f5c73e6fe9bb
6234085828a0c11b54da357c,-0.5924982466666666,6162aa1fe1b7f5c73e6fe9bb
6162aa1fe1b7f5c73e6fe64c,-0.5613036566666666,6162aa1fe1b7f5c73e6fe9bb
6162aa1fe1b7f5c73e6fe5ea,-0.5419022866666666,6162aa1fe1b7f5c73e6fe9bb
6162aa1fe1b7f5c73e6fe50f,-0.5216971666666667,6162aa1fe1b7f5c73e6fe9bb
6162aa1fe1b7f5c73e6fe7a3,-0.4782074366666666,6162aa1fe1b7f5c73e6fe9bb
6162aa1fe1b7f5c73e6fe61b,-0.4371099226666666,6162aa1fe1b7f5c73e6fe9bb
623408f528a0c11b54da35b9,-0.9720082,6234015128a0c11b54da32c0
62340d6f28a0c11b54da375e,-0.9368193,6234015128a0c11b54da32c0
6162aa1fe1b7f5c73e6fe30d,-0.736600736,6234015128a0c11b54da32c0
62340f7b28a0c11b54da381c,-0.6767583733333333,6234015128a0c11b54da32c0
6234012528a0c11b54da32ad,-0.5193395425,6234015128a0c11b54da32c0
6234030828a0c11b54da336b,-0.5188097174999999,6234015128a0c11b54da32c0
6234010728a0c11b54da32a1,-0.510725815,6234015128a0c11b54da32c0
6162aa1fe1b7f5c73e6fe816,-0.49809576,6234015128a0c11b54da32c0
6162aa1fe1b7f5c73e6fe9c0,-0.49551090999999997,6234015128a0c11b54da32c0
6162aa1fe1b7f5c73e6fe81f,-0.49016828,6234015128a0c11b54da32c0
6162aa1fe1b7f5c73e6fe72c,-0.867418991,6162aa1fe1b7f5c73e6fe534
6162aa1fe1b7f5c73e6fe8de,-0.6640332166666666,6162aa1fe1b7f5c73e6fe534
6162aa1fe1b7f5c73e6fe741,-0.6199616416666667,6162aa1fe1b7f5c73e6fe534
6162aa1fe1b7f5c73e6fe234,-0.5992237266666667,6162aa1fe1b7f5c73e6fe534
6162aa1fe1b7f5c73e6fe052,-0.49117315366666664,6162aa1fe1b7f5c73e6fe534
6162aa1fe1b7f5c73e6fe8ef,-0.47224216166666666,6162aa1fe1b7f5c73e6fe534
6162aa1fe1b7f5c73e6fe4c7,-0.4499411016666666,6162aa1fe1b7f5c73e6fe534
6162aa1fe1b7f5c73e6fe204,-0.2634398783333333,6162aa1fe1b7f5c73e6fe534
6162aa1fe1b7f5c73e6fe05d,-0.2359506813333333,6162aa1fe1b7f5c73e6fe534
62340dae28a0c11b54da3778,-0.16309318333333334,6162aa1fe1b7f5c73e6fe534
6162aa1fe1b7f5c73e6fe43a,-0.983392538,6162aa1fe1b7f5c73e6fe433
6234057f28a0c11b54da3465,-0.2657265483333333,6162aa1fe1b7f5c73e6fe433
6234036c28a0c11b54da3393,-0.23320221166666666,6162aa1fe1b7f5c73e6fe433
6234014028a0c11b54da32b9,-0.2113458666666667,6162aa1fe1b7f5c73e6fe433
62340fb628a0c11b54da3833,-0.12628462333333335,6162aa1fe1b7f5c73e6fe433
6233febcc546c803a643a752,-0.11526897333333333,6162aa1fe1b7f5c73e6fe433
6234017428a0c11b54da32cb,-0.1151368233333333,6162aa1fe1b7f5c73e6fe433
6234074928a0c11b54da3518,-0.11251629333333332,6162aa1fe1b7f5c73e6fe433
6162aa1fe1b7f5c73e6fe4be,-0.08111062333333334,6162aa1fe1b7f5c73e6fe433
6234056628a0c11b54da345b,-0.07346845833333332,6162aa1fe1b7f5c73e6fe433
62340edd28a0c11b54da37e3,-0.96543471,62340c0a28a0c11b54da36de
6162aa1fe1b7f5c73e6fe490,-0.71443316,62340c0a28a0c11b54da36de
62340df928a0c11b54da378f,-0.6855853833333333,62340c0a28a0c11b54da36de
62340c5828a0c11b54da36f9,-0.64589509125,62340c0a28a0c11b54da36de
6162aa1fe1b7f5c73e6fe613,-0.63526284,62340c0a28a0c11b54da36de
623400c928a0c11b54da3288,-0.59254333,62340c0a28a0c11b54da36de
623407e028a0c11b54da3551,-0.57909413,62340c0a28a0c11b54da36de
6162aa1fe1b7f5c73e6fe157,-0.55953457,62340c0a28a0c11b54da36de
623409b828a0c11b54da3606,-0.537823615,62340c0a28a0c11b54da36de
623409bb28a0c11b54da3607,-0.5378016649999999,62340c0a28a0c11b54da36de
6162aa1fe1b7f5c73e6fe5fc,-0.962609465,6162aa1fe1b7f5c73e6fe5e3
6162aa1fe1b7f5c73e6fe4cf,-0.48409566,6162aa1fe1b7f5c73e6fe5e3
6162aa1fe1b7f5c73e6fe26b,-0.48331569,6162aa1fe1b7f5c73e6fe5e3
6162aa1fe1b7f5c73e6fe24b,-0.4788169,6162aa1fe1b7f5c73e6fe5e3
6162aa1fe1b7f5c73e6fe0cb,-0.47689331999999995,6162aa1fe1b7f5c73e6fe5e3
6162aa1fe1b7f5c73e6fe4a6,-0.46617268999999995,6162aa1fe1b7f5c73e6fe5e3
6162aa1fe1b7f5c73e6fe0b4,-0.42071155666666665,6162aa1fe1b7f5c73e6fe5e3
6162aa1fe1b7f5c73e6fe7a2,-0.41590515,6162aa1fe1b7f5c73e6fe5e3
6162aa1fe1b7f5c73e6fe239,-0.414938415,6162aa1fe1b7f5c73e6fe5e3
6162aa1fe1b7f5c73e6fe278,-0.41387312,6162aa1fe1b7f5c73e6fe5e3
623402fb28a0c11b54da3365,-0.8610057265555555,6234032928a0c11b54da3377
6234041828a0c11b54da33da,-0.855927015,6234032928a0c11b54da3377
623401d128a0c11b54da32ef,-0.7376799555555555,6234032928a0c11b54da3377
6234073d28a0c11b54da3513,-0.7280861277777777,6234032928a0c11b54da3377
623408c428a0c11b54da35a7,-0.7035363144444444,6234032928a0c11b54da3377
62340fef28a0c11b54da3846,-0.6401987274166666,6234032928a0c11b54da3377
623405d128a0c11b54da3487,-0.6345255611111111,6234032928a0c11b54da3377
6234060328a0c11b54da3498,-0.6311478277777778,6234032928a0c11b54da3377
62340fa128a0c11b54da382b,-0.6285329466666666,6234032928a0c11b54da3377
623410ca28a0c11b54da388e,-0.6099518966666666,6234032928a0c11b54da3377
6162aa1fe1b7f5c73e6fe4b2,-0.95828688975,6162aa1fe1b7f5c73e6fe8b9
6162aa1fe1b7f5c73e6fe388,-0.94561825,6162aa1fe1b7f5c73e6fe8b9
6162aa1fe1b7f5c73e6fe7a6,-0.8054015216666667,6162aa1fe1b7f5c73e6fe8b9
6162aa1fe1b7f5c73e6fe68a,-0.6629065166666667,6162aa1fe1b7f5c73e6fe8b9
6162aa1fe1b7f5c73e6fe569,-0.6449518136666667,6162aa1fe1b7f5c73e6fe8b9
6162aa1fe1b7f5c73e6fe1c9,-0.6394573006666666,6162aa1fe1b7f5c73e6fe8b9
6162aa1fe1b7f5c73e6fe5be,-0.6366800894166667,6162aa1fe1b7f5c73e6fe8b9
6162aa1fe1b7f5c73e6fe680,-0.6305253233333333,6162aa1fe1b7f5c73e6fe8b9
6162aa1fe1b7f5c73e6fe5fc,-0.6282354429166667,6162aa1fe1b7f5c73e6fe8b9
6162aa1fe1b7f5c73e6fe5fb,-0.6262031626666666,6162aa1fe1b7f5c73e6fe8b9
62340b2b28a0c11b54da368e,-0.9842762,62340b5328a0c11b54da369f
62340c8028a0c11b54da3709,-0.9031184175,62340b5328a0c11b54da369f
6234091728a0c11b54da35c7,-0.7131572666666667,62340b5328a0c11b54da369f
62340ade28a0c11b54da3670,-0.6952952099999999,62340b5328a0c11b54da369f
62340e4528a0c11b54da37ab,-0.6907890216666667,62340b5328a0c11b54da369f
62340ce528a0c11b54da3730,-0.6894806935,62340b5328a0c11b54da369f
62340e0628a0c11b54da3794,-0.68699133,62340b5328a0c11b54da369f
62340a6128a0c11b54da3644,-0.6858916816666667,62340b5328a0c11b54da369f
623405e228a0c11b54da348d,-0.6701017486666666,62340b5328a0c11b54da369f
623410bb28a0c11b54da3889,-0.66814036,62340b5328a0c11b54da369f
62340fcb28a0c11b54da383b,-0.890753832,6234044c28a0c11b54da33f0
62340aba28a0c11b54da3665,-0.7656636553333334,6234044c28a0c11b54da33f0
6234064428a0c11b54da34b3,-0.5471475453333333,6234044c28a0c11b54da33f0
623407b728a0c11b54da353f,-0.490149152,6234044c28a0c11b54da33f0
6162aa1fe1b7f5c73e6fe281,-0.436669465,6234044c28a0c11b54da33f0
6234016128a0c11b54da32c5,-0.421201642,6234044c28a0c11b54da33f0
623400c528a0c11b54da3286,-0.40404475533333334,6234044c28a0c11b54da33f0
6234077228a0c11b54da3529,-0.4012422625,6234044c28a0c11b54da33f0
6162aa1fe1b7f5c73e6fe6cf,-0.35929138,6234044c28a0c11b54da33f0
6234010528a0c11b54da32a0,-0.33355711775,6234044c28a0c11b54da33f0
6162aa1fe1b7f5c73e6fe1f1,-0.6910103599999999,6162aa1fe1b7f5c73e6fe0fa
6234097828a0c11b54da35ee,-0.49669981,6162aa1fe1b7f5c73e6fe0fa
62340e3a28a0c11b54da37a6,-0.49664092,6162aa1fe1b7f5c73e6fe0fa
6162aa1fe1b7f5c73e6fe072,-0.492443908,6162aa1fe1b7f5c73e6fe0fa
6162aa1fe1b7f5c73e6fe2a0,-0.48345794,6162aa1fe1b7f5c73e6fe0fa
6162aa1fe1b7f5c73e6fe0a7,-0.45635062,6162aa1fe1b7f5c73e6fe0fa
6162aa1fe1b7f5c73e6fdfe9,-0.45256253333333335,6162aa1fe1b7f5c73e6fe0fa
6162aa1fe1b7f5c73e6fe398,-0.44610540499999995,6162aa1fe1b7f5c73e6fe0fa
6162aa1fe1b7f5c73e6fe61a,-0.44070534,6162aa1fe1b7f5c73e6fe0fa
6162aa1fe1b7f5c73e6fe0dc,-0.40742734999999997,6162aa1fe1b7f5c73e6fe0fa
6162aa1fe1b7f5c73e6fe0cb,-0.99762332,6162aa1fe1b7f5c73e6fe1b9
6162aa1fe1b7f5c73e6fe578,-0.94994151,6162aa1fe1b7f5c73e6fe1b9
6162aa1fe1b7f5c73e6fe09a,-0.93365461,6162aa1fe1b7f5c73e6fe1b9
62340d8d28a0c11b54da376b,-0.925908085,6162aa1fe1b7f5c73e6fe1b9
6162aa1fe1b7f5c73e6fe04d,-0.90760383,6162aa1fe1b7f5c73e6fe1b9
6162aa1fe1b7f5c73e6fea3d,-0.898746085,6162aa1fe1b7f5c73e6fe1b9
6162aa1fe1b7f5c73e6fea58,-0.8872222,6162aa1fe1b7f5c73e6fe1b9
6162aa1fe1b7f5c73e6fe277,-0.8723293750000001,6162aa1fe1b7f5c73e6fe1b9
6162aa1fe1b7f5c73e6fe5e4,-0.8504824799999999,6162aa1fe1b7f5c73e6fe1b9
6162aa1fe1b7f5c73e6fe285,-0.81814949,6162aa1fe1b7f5c73e6fe1b9
