_id,weight,orig_id
6162aa1fe1b7f5c73e6fe536,-0.494656773,6162aa1fe1b7f5c73e6fe00a
6162aa1fe1b7f5c73e6fe414,-0.490690954,6162aa1fe1b7f5c73e6fe00a
6162aa1fe1b7f5c73e6fe42e,-0.490635857,6162aa1fe1b7f5c73e6fe00a
6234085328a0c11b54da357a,-0.91786933,62340eb928a0c11b54da37d4
62340bf728a0c11b54da36d6,-0.5035770833333333,62340eb928a0c11b54da37d4
62340d6328a0c11b54da3759,-0.47407478999999997,62340eb928a0c11b54da37d4
62340c5528a0c11b54da36f8,-0.46864873,62340eb928a0c11b54da37d4
62340edb28a0c11b54da37e2,-0.41942789,62340eb928a0c11b54da37d4
62340ad128a0c11b54da366b,-0.41238627333333333,62340eb928a0c11b54da37d4
623403c228a0c11b54da33b7,-0.4045057,62340eb928a0c11b54da37d4
6234032b28a0c11b54da3378,-0.38916171,62340eb928a0c11b54da37d4
62340fb628a0c11b54da3833,-0.38568658666666666,62340eb928a0c11b54da37d4
62340f8028a0c11b54da381e,-0.384182985,62340eb928a0c11b54da37d4
62340de928a0c11b54da378a,-0.999966804,623405ab28a0c11b54da3477
6234094528a0c11b54da35da,-0.9999590028,623405ab28a0c11b54da3477
6234106628a0c11b54da386e,-0.9491089699999999,623405ab28a0c11b54da3477
623402ce28a0c11b54da3352,-0.6480294956666666,623405ab28a0c11b54da3477
623405d128a0c11b54da3487,-0.3194189766666667,623405ab28a0c11b54da3477
6234013328a0c11b54da32b3,-0.30768682233333333,623405ab28a0c11b54da3477
6162aa1fe1b7f5c73e6fe370,-0.3066584133333333,623405ab28a0c11b54da3477
6234103e28a0c11b54da3864,-0.28667378833333335,623405ab28a0c11b54da3477
623401b628a0c11b54da32e6,-0.28611887466666663,623405ab28a0c11b54da3477
62340ba928a0c11b54da36ba,-0.2777884393333333,623405ab28a0c11b54da3477
6162aa1fe1b7f5c73e6fe93c,-0.96075747,6162aa1fe1b7f5c73e6fe801
6162aa1fe1b7f5c73e6fe8ab,-0.930856913,6162aa1fe1b7f5c73e6fe801
6162aa1fe1b7f5c73e6fe805,-0.909604155,6162aa1fe1b7f5c73e6fe801
6162aa1fe1b7f5c73e6fe890,-0.9079051526666667,6162aa1fe1b7f5c73e6fe801
6162aa1fe1b7f5c73e6fe8a3,-0.907641035,6162aa1fe1b7f5c73e6fe801
6162aa1fe1b7f5c73e6fe8ff,-0.9003912716666667,6162aa1fe1b7f5c73e6fe801
6162aa1fe1b7f5c73e6fe97c,-0.897089337,6162aa1fe1b7f5c73e6fe801
6162aa1fe1b7f5c73e6fe806,-0.89458401,6162aa1fe1b7f5c73e6fe801
6162aa1fe1b7f5c73e6fe807,-0.8896363566666666,6162aa1fe1b7f5c73e6fe801
6162aa1fe1b7f5c73e6fe7fc,-0.8826536886666667,6162aa1fe1b7f5c73e6fe801
6162aa1fe1b7f5c73e6fe75d,-0.97456055,6162aa1fe1b7f5c73e6fe451
6162aa1fe1b7f5c73e6fe571,-0.9736359699999999,6162aa1fe1b7f5c73e6fe451
6162aa1fe1b7f5c73e6fe790,-0.8858761,6162aa1fe1b7f5c73e6fe451
6162aa1fe1b7f5c73e6fe504,-0.8464083499999999,6162aa1fe1b7f5c73e6fe451
6162aa1fe1b7f5c73e6fe78a,-0.83197237,6162aa1fe1b7f5c73e6fe451
6162aa1fe1b7f5c73e6fe70e,-0.8145695049999999,6162aa1fe1b7f5c73e6fe451
62340d9e28a0c11b54da3772,-0.76919888,6162aa1fe1b7f5c73e6fe451
6162aa1fe1b7f5c73e6fe7c6,-0.74645593,6162aa1fe1b7f5c73e6fe451
6162aa1fe1b7f5c73e6fe773,-0.6702109199999999,6162aa1fe1b7f5c73e6fe451
6162aa1fe1b7f5c73e6fe7d2,-0.62178762,6162aa1fe1b7f5c73e6fe451
6162aa1fe1b7f5c73e6fe8ca,-0.74308584,6162aa1fe1b7f5c73e6fe86c
6162aa1fe1b7f5c73e6fe05b,-0.72661166,6162aa1fe1b7f5c73e6fe86c
6162aa1fe1b7f5c73e6fe04b,-0.720357,6162aa1fe1b7f5c73e6fe86c
6162aa1fe1b7f5c73e6fe81d,-0.70291908,6162aa1fe1b7f5c73e6fe86c
6162aa1fe1b7f5c73e6fe4cb,-0.68251637,6162aa1fe1b7f5c73e6fe86c
6162aa1fe1b7f5c73e6fe5d5,-0.6709721000000001,6162aa1fe1b7f5c73e6fe86c
6162aa1fe1b7f5c73e6fe19b,-0.666585975,6162aa1fe1b7f5c73e6fe86c
6162aa1fe1b7f5c73e6fe2c0,-0.61558925,6162aa1fe1b7f5c73e6fe86c
6162aa1fe1b7f5c73e6fe532,-0.60784964,6162aa1fe1b7f5c73e6fe86c
6162aa1fe1b7f5c73e6fe4b2,-0.5987880400000001,6162aa1fe1b7f5c73e6fe86c
62340a3928a0c11b54da3636,-0.9605471183333334,623406cc28a0c11b54da34e9
6234090728a0c11b54da35c1,-0.7997700308333333,623406cc28a0c11b54da34e9
6234064228a0c11b54da34b2,-0.7840361358333334,623406cc28a0c11b54da34e9
62340ee728a0c11b54da37e7,-0.7831448793333333,623406cc28a0c11b54da34e9
623408e528a0c11b54da35b2,-0.6498055463333334,623406cc28a0c11b54da34e9
62340f6428a0c11b54da3814,-0.6347741641666667,623406cc28a0c11b54da34e9
6234063b28a0c11b54da34af,-0.6178695883333334,623406cc28a0c11b54da34e9
6234058128a0c11b54da3466,-0.593257513,623406cc28a0c11b54da34e9
6234063628a0c11b54da34ad,-0.5756467216666666,623406cc28a0c11b54da34e9
62340a5a28a0c11b54da3641,-0.5709406466666667,623406cc28a0c11b54da34e9
6162aa1fe1b7f5c73e6fe78c,-0.8600439550000001,6162aa1fe1b7f5c73e6fe645
6162aa1fe1b7f5c73e6fe5bf,-0.6579797666666667,6162aa1fe1b7f5c73e6fe645
6162aa1fe1b7f5c73e6fe65c,-0.6545157781666666,6162aa1fe1b7f5c73e6fe645
6162aa1fe1b7f5c73e6fe197,-0.6542913433333334,6162aa1fe1b7f5c73e6fe645
6162aa1fe1b7f5c73e6fe73c,-0.6504177926666667,6162aa1fe1b7f5c73e6fe645
6162aa1fe1b7f5c73e6fe5f5,-0.6483305366666667,6162aa1fe1b7f5c73e6fe645
6162aa1fe1b7f5c73e6fe758,-0.5945562116666666,6162aa1fe1b7f5c73e6fe645
6162aa1fe1b7f5c73e6fe5f3,-0.4879612,6162aa1fe1b7f5c73e6fe645
6162aa1fe1b7f5c73e6fe4ad,-0.486187258,6162aa1fe1b7f5c73e6fe645
6162aa1fe1b7f5c73e6fe292,-0.485454978,6162aa1fe1b7f5c73e6fe645
6234051528a0c11b54da343d,-0.97264433,623405c628a0c11b54da3482
623407d228a0c11b54da354b,-0.96601653,623405c628a0c11b54da3482
6234095328a0c11b54da35df,-0.93665069,623405c628a0c11b54da3482
6234024928a0c11b54da3320,-0.915143645,623405c628a0c11b54da3482
62340a2b28a0c11b54da3630,-0.91213075,623405c628a0c11b54da3482
6234076028a0c11b54da3522,-0.90282257,623405c628a0c11b54da3482
62340cd228a0c11b54da3729,-0.7717397866666668,623405c628a0c11b54da3482
62340da828a0c11b54da3776,-0.7685116200000001,623405c628a0c11b54da3482
623407e228a0c11b54da3552,-0.75545717,623405c628a0c11b54da3482
6234005628a0c11b54da325d,-0.7491610733333334,623405c628a0c11b54da3482
6162aa1fe1b7f5c73e6fe37c,-0.83570569,6162aa1fe1b7f5c73e6fe2bc
6162aa1fe1b7f5c73e6fe31e,-0.6875646427777778,6162aa1fe1b7f5c73e6fe2bc
6162aa1fe1b7f5c73e6fe410,-0.5698522477777779,6162aa1fe1b7f5c73e6fe2bc
6162aa1fe1b7f5c73e6fe22f,-0.31354302444444443,6162aa1fe1b7f5c73e6fe2bc
6162aa1fe1b7f5c73e6fe29d,-0.2863942394444444,6162aa1fe1b7f5c73e6fe2bc
6162aa1fe1b7f5c73e6fe2ab,-0.27961427333333333,6162aa1fe1b7f5c73e6fe2bc
6234067f28a0c11b54da34c9,-0.2603582133333333,6162aa1fe1b7f5c73e6fe2bc
6162aa1fe1b7f5c73e6fe2e0,-0.2407949083333333,6162aa1fe1b7f5c73e6fe2bc
6162aa1fe1b7f5c73e6fe303,-0.22270612,6162aa1fe1b7f5c73e6fe2bc
6162aa1fe1b7f5c73e6fe7a6,-0.1966362922222222,6162aa1fe1b7f5c73e6fe2bc
6162aa1fe1b7f5c73e6fe5de,-0.9168597003333333,6162aa1fe1b7f5c73e6fe53f
6162aa1fe1b7f5c73e6fe34e,-0.531319726,6162aa1fe1b7f5c73e6fe53f
6162aa1fe1b7f5c73e6fe35c,-0.495424384,6162aa1fe1b7f5c73e6fe53f
6162aa1fe1b7f5c73e6fe308,-0.48698818899999996,6162aa1fe1b7f5c73e6fe53f
6162aa1fe1b7f5c73e6fe045,-0.47720332066666665,6162aa1fe1b7f5c73e6fe53f
6162aa1fe1b7f5c73e6fe762,-0.40671183299999997,6162aa1fe1b7f5c73e6fe53f
6162aa1fe1b7f5c73e6fe9aa,-0.39848741299999996,6162aa1fe1b7f5c73e6fe53f
6162aa1fe1b7f5c73e6fe12f,-0.39778235,6162aa1fe1b7f5c73e6fe53f
6162aa1fe1b7f5c73e6fe59c,-0.39259346,6162aa1fe1b7f5c73e6fe53f
6162aa1fe1b7f5c73e6fe759,-0.38694993000000005,6162aa1fe1b7f5c73e6fe53f
6162aa1fe1b7f5c73e6fdfde,,6162aa1fe1b7f5c73e6fe1d0
6234033228a0c11b54da337b,,6162aa1fe1b7f5c73e6fe1d0
6234066828a0c11b54da34c1,,6162aa1fe1b7f5c73e6fe1d0
6234064f28a0c11b54da34b7,,6162aa1fe1b7f5c73e6fe1d0
623405f528a0c11b54da3492,,6162aa1fe1b7f5c73e6fe1d0
623405b828a0c11b54da347c,,6162aa1fe1b7f5c73e6fe1d0
6234054b28a0c11b54da3451,,6162aa1fe1b7f5c73e6fe1d0
6234051028a0c11b54da343b,,6162aa1fe1b7f5c73e6fe1d0
6234047e28a0c11b54da3403,,6162aa1fe1b7f5c73e6fe1d0
6234045928a0c11b54da33f5,,6162aa1fe1b7f5c73e6fe1d0
6162aa1fe1b7f5c73e6fe283,-0.991908474,6162aa1fe1b7f5c73e6fe290
6162aa1fe1b7f5c73e6fe2cf,-0.9521591,6162aa1fe1b7f5c73e6fe290
6162aa1fe1b7f5c73e6fe2d8,-0.84161464,6162aa1fe1b7f5c73e6fe290
6162aa1fe1b7f5c73e6fe4cd,-0.6504307366666666,6162aa1fe1b7f5c73e6fe290
6162aa1fe1b7f5c73e6fe21d,-0.6273189800000001,6162aa1fe1b7f5c73e6fe290
6162aa1fe1b7f5c73e6fe323,-0.6029821500000001,6162aa1fe1b7f5c73e6fe290
6162aa1fe1b7f5c73e6fe164,-0.5526187166666667,6162aa1fe1b7f5c73e6fe290
6162aa1fe1b7f5c73e6fe2a5,-0.28392922666666665,6162aa1fe1b7f5c73e6fe290
6162aa1fe1b7f5c73e6fe0a6,-0.27886476333333327,6162aa1fe1b7f5c73e6fe290
6162aa1fe1b7f5c73e6fe648,0.004964830000000003,6162aa1fe1b7f5c73e6fe290
623401ca28a0c11b54da32ec,-0.9323813758333334,6234047728a0c11b54da3400
62340bda28a0c11b54da36ca,-0.8585156866666667,6234047728a0c11b54da3400
6234081828a0c11b54da3568,-0.8516360413333334,6234047728a0c11b54da3400
623404d328a0c11b54da3424,-0.20299915666666668,6234047728a0c11b54da3400
62340fff28a0c11b54da384c,-0.16447234333333333,6234047728a0c11b54da3400
62340b5128a0c11b54da369e,-0.16443057333333336,6234047728a0c11b54da3400
623407f028a0c11b54da3558,-0.16439089666666667,6234047728a0c11b54da3400
6234044728a0c11b54da33ee,-0.16437943,6234047728a0c11b54da3400
62340b2128a0c11b54da368a,-0.1337003066666667,6234047728a0c11b54da3400
62340fe928a0c11b54da3844,-0.13301338000000001,6234047728a0c11b54da3400
